n,T,method,mean_kernel_μs,std_kernel_μs
31600000,UInt8,Forge v1,662.3506546020508,20.058814394413822
31600000,UInt8,Forge v4,350.04615783691406,0.4467477583108011
31600000,UInt8,Forge v8,355.5774688720703,5.177582093483121
31600000,UInt8,CUDA,358.17623138427734,1.8975549499449915
31700000,Float32,Forge v1,1422.0476150512695,5.3433309935561795
31700000,Float32,Forge v4,1505.2080154418945,5.3784399093292095
31700000,Float32,Forge v8,1489.2101287841797,4.560939040250828
31700000,Float32,CUDA,1508.9035034179688,5.635068496720617
31700000,UInt8,Forge v1,665.1401519775391,15.83317980295966
31700000,UInt8,Forge v4,350.6898880004883,0.3633222405326354
31700000,UInt8,Forge v8,354.31385040283203,6.283333571680145
31700000,UInt8,CUDA,360.8226776123047,1.085030121223196
31800000,Float32,Forge v1,1428.1988143920898,4.293079451314948
31800000,Float32,Forge v4,1514.291763305664,5.671267017036931
31800000,Float32,Forge v8,1503.8251876831055,5.895204381355673
31800000,Float32,CUDA,1515.6745910644531,2.8160767966491282
31800000,UInt8,Forge v1,668.9548492431641,26.927300138399275
31800000,UInt8,Forge v4,355.9589385986328,0.22478319205810152
31800000,UInt8,Forge v8,355.98278045654297,5.318688108251184
31800000,UInt8,CUDA,360.13126373291016,2.5929352603078604
31900000,Float32,Forge v1,1437.6640319824219,4.144797264863745
31900000,Float32,Forge v4,1514.6732330322266,5.666587661099716
31900000,Float32,Forge v8,1496.5057373046875,4.510811188466846
31900000,Float32,CUDA,1516.7236328125,2.8548350350859284
31900000,UInt8,Forge v1,674.5338439941406,23.107285751288163
31900000,UInt8,Forge v4,356.3880920410156,0.35184134834891406
31900000,UInt8,Forge v8,357.79476165771484,4.371801939890729
31900000,UInt8,CUDA,362.32471466064453,1.625020800745634
32000000,Float32,Forge v1,1440.4058456420898,3.950128919072364
32000000,Float32,Forge v4,1523.3278274536133,6.698435405451587
32000000,Float32,Forge v8,1512.289047241211,6.134357609876922
32000000,Float32,CUDA,1521.1105346679688,3.9720532098133723
32000000,UInt8,Forge v1,666.2607192993164,25.824705453972367
32000000,UInt8,Forge v4,354.4330596923828,0.8042087962260893
32000000,UInt8,Forge v8,360.3935241699219,4.865660526792189
32000000,UInt8,CUDA,366.5447235107422,1.5377536293599223
32100000,Float32,Forge v1,1441.6217803955078,4.844846997404183
32100000,Float32,Forge v4,1526.808738708496,7.224122289670063
32100000,Float32,Forge v8,1506.04248046875,3.5891477959182585
32100000,Float32,CUDA,1526.2365341186523,5.994013570867616
32100000,UInt8,Forge v1,671.8873977661133,24.0282744652146
32100000,UInt8,Forge v4,357.6993942260742,0.3381100874929849
32100000,UInt8,Forge v8,359.3921661376953,3.4717907731692144
32100000,UInt8,CUDA,365.68641662597656,2.8003330924409537
32200000,Float32,Forge v1,1447.892189025879,3.1418426889248865
32200000,Float32,Forge v4,1526.4272689819336,6.415237084377155
32200000,Float32,Forge v8,1504.4450759887695,6.060241985759979
32200000,Float32,CUDA,1528.9783477783203,3.781438590167465
32200000,UInt8,Forge v1,680.5181503295898,20.719429594012066
32200000,UInt8,Forge v4,360.5365753173828,0.29308142526286085
32200000,UInt8,Forge v8,359.2252731323242,4.54046746863462
32200000,UInt8,CUDA,367.92755126953125,2.264070050629858
32300000,Float32,Forge v1,1451.8976211547852,4.083466802368617
32300000,Float32,Forge v4,1532.4115753173828,5.7837462259371835
32300000,Float32,Forge v8,1520.371437072754,5.423345803027017
32300000,Float32,CUDA,1537.2753143310547,4.447356899259334
32300000,UInt8,Forge v1,671.4105606079102,24.332313319007433
32300000,UInt8,Forge v4,355.29136657714844,0.46066846040692133
32300000,UInt8,Forge v8,363.13533782958984,4.368044108912096
32300000,UInt8,CUDA,368.4043884277344,2.3110073558395183
32400000,Float32,Forge v1,1460.3853225708008,4.35152915762045
32400000,Float32,Forge v4,1539.468765258789,5.794438086687147
32400000,Float32,Forge v8,1530.909538269043,3.823710099437812
32400000,Float32,CUDA,1545.4292297363281,5.118447045677382
32400000,UInt8,Forge v1,684.6189498901367,26.31193843257813
32400000,UInt8,Forge v4,360.0120544433594,0.33717478808715223
32400000,UInt8,Forge v8,364.8042678833008,6.264205873588573
32400000,UInt8,CUDA,370.55015563964844,2.0626231126795878
32500000,Float32,Forge v1,1464.4145965576172,5.188062299561898
32500000,Float32,Forge v4,1542.6397323608398,6.688055494803391
32500000,Float32,Forge v8,1518.8217163085938,3.416778460322555
32500000,Float32,CUDA,1545.7391738891602,3.9990724049105295
32500000,UInt8,Forge v1,672.7695465087891,19.60832371214668
32500000,UInt8,Forge v4,358.55770111083984,0.17592067417445703
32500000,UInt8,Forge v8,363.8029098510742,4.822961599617557
32500000,UInt8,CUDA,370.78857421875,2.348957468911637
32600000,Float32,Forge v1,1464.7960662841797,3.5430993859385316
32600000,Float32,Forge v4,1555.037498474121,7.369195642124145
32600000,Float32,Forge v8,1543.2357788085938,5.673048613567814
32600000,Float32,CUDA,1558.995246887207,5.516870601954092
32600000,UInt8,Forge v1,689.8403167724609,24.455491898856167
32600000,UInt8,Forge v4,361.99092864990234,0.252568699233861
32600000,UInt8,Forge v8,365.42415618896484,4.878429695089857
32600000,UInt8,CUDA,371.5038299560547,4.754842001746434
32700000,Float32,Forge v1,1472.3539352416992,4.382191423455808
32700000,Float32,Forge v4,1552.7963638305664,6.379101847075861
32700000,Float32,Forge v8,1544.9762344360352,4.231435376750025
32700000,Float32,CUDA,1561.4748001098633,4.911975664866573
32700000,UInt8,Forge v1,694.6086883544922,24.04975320493585
32700000,UInt8,Forge v4,363.51680755615234,0.46408339566092277
32700000,UInt8,Forge v8,367.6414489746094,5.071339967582644
32700000,UInt8,CUDA,374.8655319213867,2.9652004503374143
32800000,Float32,Forge v1,1474.8811721801758,4.463871042591262
32800000,Float32,Forge v4,1562.190055847168,7.861830302259656
32800000,Float32,Forge v8,1543.1642532348633,5.987687989750085
32800000,Float32,CUDA,1563.882827758789,3.9452492026708565
32800000,UInt8,Forge v1,677.7048110961914,19.272209442724364
32800000,UInt8,Forge v4,365.1142120361328,0.3761342228634908
32800000,UInt8,Forge v8,366.4970397949219,5.098417779223728
32800000,UInt8,CUDA,375.3662109375,1.2219194471856798
32900000,Float32,Forge v1,1479.0534973144531,3.956439607422402
32900000,Float32,Forge v4,1564.5980834960938,7.748664953528627
32900000,Float32,Forge v8,1549.0055084228516,6.950127636297686
32900000,Float32,CUDA,1569.4141387939453,6.498528345119606
32900000,UInt8,Forge v1,689.9833679199219,21.29813331043939
32900000,UInt8,Forge v4,366.28246307373047,0.3736069766217282
32900000,UInt8,Forge v8,370.47863006591797,3.5406920556551875
32900000,UInt8,CUDA,378.27491760253906,2.2763113640128627
33000000,Float32,Forge v1,1482.081413269043,3.7429101478685785
33000000,Float32,Forge v4,1568.4843063354492,7.6970192878388195
33000000,Float32,Forge v8,1543.736457824707,4.184908284659886
33000000,Float32,CUDA,1569.1041946411133,5.192017334757643
33000000,UInt8,Forge v1,686.9792938232422,24.763722678858816
33000000,UInt8,Forge v4,365.9963607788086,0.2854392527908956
33000000,UInt8,Forge v8,371.62303924560547,4.233822899104822
33000000,UInt8,CUDA,376.2245178222656,2.798528172438782
33100000,Float32,Forge v1,1484.227180480957,4.92353447941243
33100000,Float32,Forge v4,1576.9243240356445,8.481247373299233
33100000,Float32,Forge v8,1565.6232833862305,5.454235736015856
33100000,Float32,CUDA,1579.2369842529297,4.440250447339633
33100000,UInt8,Forge v1,682.6162338256836,21.402101614614324
33100000,UInt8,Forge v4,368.0229187011719,0.321840552191998
33100000,UInt8,Forge v8,371.1700439453125,6.125909070890594
33100000,UInt8,CUDA,379.15706634521484,2.0387538119672177
33200000,Float32,Forge v1,1493.8592910766602,4.713819304204379
33200000,Float32,Forge v4,1579.3800354003906,6.743683078468175
33200000,Float32,Forge v8,1568.436622619629,4.2549534553467625
33200000,Float32,CUDA,1585.7696533203125,5.413262788401227
33200000,UInt8,Forge v1,688.624382019043,21.254510793868466
33200000,UInt8,Forge v4,371.6707229614258,1.1650298381103876
33200000,UInt8,Forge v8,374.03106689453125,4.97172453931741
33200000,UInt8,CUDA,378.39412689208984,2.0523394791276304
33300000,Float32,Forge v1,1493.525505065918,5.112335317509663
33300000,Float32,Forge v4,1581.3112258911133,6.07668630797442
33300000,Float32,Forge v8,1558.2084655761719,6.437988401599494
33300000,Float32,CUDA,1584.8875045776367,4.3590700542756045
33300000,UInt8,Forge v1,700.2592086791992,26.677903819845334
33300000,UInt8,Forge v4,370.9554672241211,0.4121876551275234
33300000,UInt8,Forge v8,375.34236907958984,4.143349380574479
33300000,UInt8,CUDA,382.99560546875,1.6217137579199103
33400000,Float32,Forge v1,1505.0411224365234,4.041724309439033
33400000,Float32,Forge v4,1594.3527221679688,5.853865326727859
33400000,Float32,Forge v8,1569.056510925293,3.4283121561179932
33400000,Float32,CUDA,1594.2573547363281,4.902644579053352
33400000,UInt8,Forge v1,694.8232650756836,20.094866192882826
33400000,UInt8,Forge v4,376.0099411010742,0.237090331557215
33400000,UInt8,Forge v8,379.15706634521484,4.263554122811566
33400000,UInt8,CUDA,382.0180892944336,2.4080407632233545
33500000,Float32,Forge v1,1503.8490295410156,3.4056693647176655
33500000,Float32,Forge v4,1588.5114669799805,5.412387653628107
33500000,Float32,Forge v8,1566.2431716918945,4.700401442867436
33500000,Float32,CUDA,1592.6599502563477,5.709282893272675
33500000,UInt8,Forge v1,702.0711898803711,24.28258082190057
33500000,UInt8,Forge v4,373.00586700439453,0.3228202821666384
33500000,UInt8,Forge v8,378.2510757446289,4.436621773873903
33500000,UInt8,CUDA,383.40091705322266,2.717111871626409
33600000,Float32,Forge v1,1510.310173034668,4.751187726949195
33600000,Float32,Forge v4,1594.7341918945312,5.830080454384107
33600000,Float32,Forge v8,1569.7479248046875,3.9176170170676667
33600000,Float32,CUDA,1597.905158996582,4.86728283547978
33600000,UInt8,Forge v1,719.5472717285156,27.85770302859636
33600000,UInt8,Forge v4,374.79400634765625,0.40523366241397735
33600000,UInt8,Forge v8,378.87096405029297,5.539720088223271
33600000,UInt8,CUDA,386.810302734375,3.0224772959403263
33700000,Float32,Forge v1,1514.4586563110352,5.742374707484242
33700000,Float32,Forge v4,1602.792739868164,5.052874170024756
33700000,Float32,Forge v8,1583.3139419555664,3.264100408250965
33700000,Float32,CUDA,1607.060432434082,4.677772792012947
33700000,UInt8,Forge v1,695.1570510864258,20.672737759183118
33700000,UInt8,Forge v4,375.6523132324219,0.27985281724387817
33700000,UInt8,Forge v8,379.3954849243164,4.997383343283218
33700000,UInt8,CUDA,386.8579864501953,2.794462840044438
33800000,Float32,Forge v1,1517.9634094238281,4.3453562061670645
33800000,Float32,Forge v4,1606.0113906860352,8.129145145700187
33800000,Float32,Forge v8,1582.5748443603516,4.450196302536048
33800000,Float32,CUDA,1608.2286834716797,4.4846922726135485
33800000,UInt8,Forge v1,724.7447967529297,28.385008797422966
33800000,UInt8,Forge v4,377.4881362915039,0.19628348406519047
33800000,UInt8,Forge v8,382.80487060546875,5.2418360800609545
33800000,UInt8,CUDA,389.9097442626953,2.395286150689354
33900000,Float32,Forge v1,1525.6166458129883,3.9711785621672613
33900000,Float32,Forge v4,1613.783836364746,6.975571527724059
33900000,Float32,Forge v8,1593.2559967041016,3.707560096293676
33900000,Float32,CUDA,1613.4977340698242,2.9656264236840073
33900000,UInt8,Forge v1,721.1446762084961,24.622238759916762
33900000,UInt8,Forge v4,377.67887115478516,0.4417718922197754
33900000,UInt8,Forge v8,382.68566131591797,3.7637762385211286
33900000,UInt8,CUDA,387.00103759765625,2.530184212821821
34000000,Float32,Forge v1,1530.9333801269531,4.563707776643906
34000000,Float32,Forge v4,1612.4486923217773,6.359269058485221
34000000,Float32,Forge v8,1598.2866287231445,4.709797959585526
34000000,Float32,CUDA,1616.1680221557617,4.352980344600571
34000000,UInt8,Forge v1,715.3749465942383,28.40846273932736
34000000,UInt8,Forge v4,378.65638732910156,0.15078914929239173
34000000,UInt8,Forge v8,383.68701934814453,5.19688093839523
34000000,UInt8,CUDA,388.336181640625,1.99411959172086
34100000,Float32,Forge v1,1534.438133239746,4.439752569715966
34100000,Float32,Forge v4,1620.0542449951172,7.66243667169822
34100000,Float32,Forge v8,1602.5304794311523,4.013576125054824
34100000,Float32,CUDA,1623.8212585449219,4.576146360019713
34100000,UInt8,Forge v1,709.7721099853516,26.606203090255647
34100000,UInt8,Forge v4,380.63526153564453,0.23170121092976334
34100000,UInt8,Forge v8,383.5916519165039,3.955242149861025
34100000,UInt8,CUDA,390.9587860107422,2.019298866673437
34200000,Float32,Forge v1,1539.9932861328125,4.485537192193868
34200000,Float32,Forge v4,1626.0623931884766,5.074825938414382
34200000,Float32,Forge v8,1602.1728515625,4.490040744726033
34200000,Float32,CUDA,1628.4465789794922,4.6009226448360225
34200000,UInt8,Forge v1,714.9457931518555,18.736744287039123
34200000,UInt8,Forge v4,380.2299499511719,0.31389264517039456
34200000,UInt8,Forge v8,385.9996795654297,4.951611993613311
34200000,UInt8,CUDA,390.81573486328125,1.8150459828211718
34300000,Float32,Forge v1,1544.3801879882812,4.913454139780696
34300000,Float32,Forge v4,1628.4704208374023,7.26822643576275
34300000,Float32,Forge v8,1624.7272491455078,5.316015564633173
34300000,Float32,CUDA,1638.0548477172852,5.153188383044114
34300000,UInt8,Forge v1,712.1562957763672,22.542291384726347
34300000,UInt8,Forge v4,382.16114044189453,0.4558445739650722
34300000,UInt8,Forge v8,385.284423828125,6.042028366326718
34300000,UInt8,CUDA,391.4833068847656,3.751253675208393
34400000,Float32,Forge v1,1547.1696853637695,5.305133350357166
34400000,Float32,Forge v4,1637.125015258789,7.177415672296095
34400000,Float32,Forge v8,1610.3506088256836,6.5032403635406295
34400000,Float32,CUDA,1637.6256942749023,5.093770149485278
34400000,UInt8,Forge v1,708.7945938110352,19.444217112564576
34400000,UInt8,Forge v4,383.99696350097656,0.3589499724908261
34400000,UInt8,Forge v8,387.3109817504883,5.6243544159343
34400000,UInt8,CUDA,393.7721252441406,1.2922590016796014
34500000,Float32,Forge v1,1551.198959350586,4.9142253414188115
34500000,Float32,Forge v4,1636.672019958496,7.111866316854112
34500000,Float32,Forge v8,1616.6448593139648,4.536292453221617
34500000,Float32,CUDA,1642.9662704467773,5.3836043771845095
34500000,UInt8,Forge v1,720.3817367553711,22.43423251553992
34500000,UInt8,Forge v4,384.59300994873047,0.2623808228050737
34500000,UInt8,Forge v8,387.9070281982422,3.9224505994329664
34500000,UInt8,CUDA,393.8913345336914,2.290831889933955
34600000,Float32,Forge v1,1557.3501586914062,4.446220630232291
34600000,Float32,Forge v4,1641.3688659667969,6.726803682832938
34600000,Float32,Forge v8,1634.3355178833008,4.849081975853232
34600000,Float32,CUDA,1648.855209350586,7.151497656414191
34600000,UInt8,Forge v1,732.2788238525391,22.086364193680907
34600000,UInt8,Forge v4,385.1890563964844,0.4381831090320022
34600000,UInt8,Forge v8,390.10047912597656,5.022282322726313
34600000,UInt8,CUDA,399.08885955810547,3.317837226140987
34700000,Float32,Forge v1,1562.9053115844727,3.9959124562483814
34700000,Float32,Forge v4,1652.3361206054688,4.691188059408114
34700000,Float32,Forge v8,1626.896858215332,5.2138678233982
34700000,Float32,CUDA,1652.4076461791992,7.626123853149677
34700000,UInt8,Forge v1,733.1132888793945,25.674887829635978
34700000,UInt8,Forge v4,385.9519958496094,0.27067480668904625
34700000,UInt8,Forge v8,391.14952087402344,4.114514956083454
34700000,UInt8,CUDA,396.5616226196289,2.462504742201001
34800000,Float32,Forge v1,1565.4563903808594,4.017901312435321
34800000,Float32,Forge v4,1654.1719436645508,4.455373548843807
34800000,Float32,Forge v8,1627.0875930786133,4.779286607737744
34800000,Float32,CUDA,1656.484603881836,3.6137000557539767
34800000,UInt8,Forge v1,732.7556610107422,29.725866793585737
34800000,UInt8,Forge v4,387.81166076660156,0.16670367688658264
34800000,UInt8,Forge v8,394.3920135498047,5.042363499679146
34800000,UInt8,CUDA,401.0438919067383,2.5541592950699195
34900000,Float32,Forge v1,1571.345329284668,3.781522101581664
34900000,Float32,Forge v4,1656.5799713134766,5.769094672177428
34900000,Float32,Forge v8,1642.8232192993164,5.081604274378249
34900000,Float32,CUDA,1657.7959060668945,5.794492586412852
34900000,UInt8,Forge v1,741.4579391479492,35.60711392903199
34900000,UInt8,Forge v4,390.1481628417969,0.321840552191998
34900000,UInt8,Forge v8,392.8184509277344,4.0975947511188675
34900000,UInt8,CUDA,402.4982452392578,1.765657307561088
35000000,Float32,Forge v1,1574.2778778076172,4.149366214182095
35000000,Float32,Forge v4,1672.1010208129883,7.6558809012722335
35000000,Float32,Forge v8,1645.3266143798828,3.5309568868514796
35000000,Float32,CUDA,1673.3646392822266,5.573535396307149
35000000,UInt8,Forge v1,727.7250289916992,24.883522204641682
35000000,UInt8,Forge v4,390.9111022949219,0.34090058945858026
35000000,UInt8,Forge v8,396.2516784667969,6.056645356260189
35000000,UInt8,CUDA,402.6651382446289,1.9993387739451758
35100000,Float32,Forge v1,1578.8793563842773,4.3311614859768905
35100000,Float32,Forge v4,1669.8598861694336,7.705548479782966
35100000,Float32,Forge v8,1658.0820083618164,3.607490117992085
35100000,Float32,CUDA,1673.9606857299805,4.954736059458383
35100000,UInt8,Forge v1,731.4205169677734,28.05263617212672
35100000,UInt8,Forge v4,388.09776306152344,0.31389264517039456
35100000,UInt8,Forge v8,395.4172134399414,4.467831008810324
35100000,UInt8,CUDA,401.4015197753906,2.168313246127441
35200000,Float32,Forge v1,1583.3854675292969,3.871886405129129
35200000,Float32,Forge v4,1677.0124435424805,5.707069949956816
35200000,Float32,Forge v8,1665.2345657348633,5.477577133675359
35200000,Float32,CUDA,1680.3264617919922,4.298592873373797
