n,T,method,mean_kernel_μs,std_kernel_μs,mean_total_μs,std_total_μs
7488104,Float32,Forge v4,106.54926300048828,0.3633222405326354,145.5724,58.34145545017235
7488104,Float32,Forge v8,112.10441589355469,1.2454692855936516,173.73260000000002,39.28398648360989
7488104,Float32,Forge v16,133.49056243896484,1.1704385479577615,203.11620000000002,64.33555098906567
7752597,Float32,CUDA,114.58396911621094,0.47947893552774923,204.2485,133.38634826052396
7752597,Float32,Forge v1,108.1228256225586,0.4530650079644275,139.3055,34.209295014496995
7752597,Float32,Forge v4,110.88848114013672,0.609925074715611,150.937,60.590544399820885
7752597,Float32,Forge v8,117.08736419677734,1.001799450820727,153.27120000000002,35.24163328539446
7752597,Float32,Forge v16,140.07091522216797,1.1530413729784417,179.721,58.37187360554929
8026434,Float32,CUDA,118.13640594482422,0.30262363377666107,153.30579999999998,51.71923616734236
8026434,Float32,Forge v1,111.48452758789062,0.5642013342952362,155.02329999999998,39.22458095250987
8026434,Float32,Forge v4,114.94159698486328,0.5205320642411809,167.13139999999999,65.6307081025677
8026434,Float32,Forge v8,120.35369873046875,0.8906635110296821,159.81289999999998,59.43041437859163
8026434,Float32,Forge v16,145.1253890991211,0.8636619559540532,176.0171,31.90068663646251
8309942,Float32,CUDA,121.8557357788086,0.3267098234668488,154.86970000000002,50.48966312919904
8309942,Float32,Forge v1,115.87142944335938,0.7196573526173764,355.6605,207.46697070845866
8309942,Float32,Forge v4,118.54171752929688,0.40210439811304466,157.5877,58.052241204797596
8309942,Float32,Forge v8,124.45449829101562,0.5506041232963808,163.6848,60.75233520303744
